user_id;requete;11pt_avg;P_1;P_10;P_100;P_1000;P_15;P_2;P_20;P_200;P_30;P_5;P_50;P_500;Rndcg;Rprec;bpref;iprec_at_recall_0.00;iprec_at_recall_0.10;iprec_at_recall_0.20;iprec_at_recall_0.30;iprec_at_recall_0.40;iprec_at_recall_0.50;iprec_at_recall_0.60;iprec_at_recall_0.70;iprec_at_recall_0.80;iprec_at_recall_0.90;iprec_at_recall_1.00;map;ndcg;ndcg_cut_10;ndcg_cut_100;ndcg_cut_1000;ndcg_cut_15;ndcg_cut_20;ndcg_cut_200;ndcg_cut_30;ndcg_cut_5;ndcg_cut_500;ndcg_rel;num_rel;num_rel_ret;num_ret;recall_1;recall_10;recall_100;recall_1000;recall_15;recall_2;recall_20;recall_200;recall_30;recall_5;recall_50;recall_500;recip_rank;relative_P_1;relative_P_10;relative_P_100;relative_P_1000;relative_P_15;relative_P_2;relative_P_20;relative_P_200;relative_P_30;relative_P_5;relative_P_50;relative_P_500;set_F;set_P;set_map;set_recall;set_relative_P;success_1;success_10;success_5
user_45;261;0.0040;0.0;0.0000;0.0100;0.0010;0.0000;0.0;0.0000;0.0050;0.0333;0.0000;0.0;0.0020;0.0077;0.0000;0.0408;0.0435;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0021;0.0232;0.0000;0.0232;0.0232;0.0000;0.0000;0.0232;0.0232;0.0000;0.0232;0.0232;21;1;0.0;0.0;0.0000;0.0476;0.0476;0.0000;0.0;0.0000;0.0476;0.0476;0.0000;0.0;0.0476;0.0435;0.0;0.0000;0.0476;0.0476;0.0000;0.0;0.0000;0.0476;0.0476;0.0000;0.0;0.0476;0.0020;0.0010;0.0000;0.0476;0.0476;0.0000;0.0000;0.0000
user_45;263;0.0017;0.0;0.0000;0.0000;0.0050;0.0000;0.0;0.0000;0.0150;0.0000;0.0000;0.0;0.0080;0.0066;0.0000;0.0321;0.0185;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0004;0.0197;0.0000;0.0000;0.0197;0.0000;0.0000;0.0126;0.0000;0.0000;0.0165;0.0195;153;5;0.0;0.0;0.0000;0.0000;0.0327;0.0000;0.0;0.0000;0.0196;0.0000;0.0000;0.0;0.0261;0.0064;0.0;0.0000;0.0000;0.0327;0.0000;0.0;0.0000;0.0196;0.0000;0.0000;0.0;0.0261;0.0087;0.0050;0.0002;0.0327;0.0327;0.0000;0.0000;0.0000
user_45;267;0.0455;0.0;0.1000;0.0100;0.0010;0.0667;0.0;0.0500;0.0050;0.0333;0.2000;0.0;0.0020;0.0165;0.0118;0.0118;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0059;0.0149;0.0463;0.0149;0.0149;0.0359;0.0299;0.0149;0.0230;0.0713;0.0149;0.0163;85;1;0.0;0.0;0.0118;0.0118;0.0118;0.0118;0.0;0.0118;0.0118;0.0118;0.0118;0.0;0.0118;0.5000;0.0;0.1000;0.0118;0.0118;0.0667;0.0;0.0500;0.0118;0.0333;0.2000;0.0;0.0118;0.0018;0.0010;0.0000;0.0118;0.0118;0.0000;1.0000;1.0000
user_45;270;0.0184;0.0;0.1000;0.0500;0.0070;0.1333;0.0;0.1500;0.0250;0.1333;0.0000;0.0;0.0100;0.0501;0.0758;0.0957;0.1905;0.0117;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0117;0.0772;0.0294;0.0681;0.0772;0.0433;0.0536;0.0681;0.0729;0.0000;0.0681;0.0758;66;7;0.0;0.0;0.0152;0.0758;0.1061;0.0303;0.0;0.0455;0.0758;0.0606;0.0000;0.0;0.0758;0.1250;0.0;0.1000;0.0758;0.1061;0.1333;0.0;0.1500;0.0758;0.1333;0.0000;0.0;0.0758;0.0131;0.0070;0.0007;0.1061;0.1061;0.0000;1.0000;0.0000
user_45;271;0.0010;0.0;0.0000;0.0100;0.0010;0.0000;0.0;0.0000;0.0050;0.0000;0.0000;0.0;0.0020;0.0064;0.0000;0.0667;0.0110;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0007;0.0192;0.0000;0.0192;0.0192;0.0000;0.0000;0.0192;0.0000;0.0000;0.0192;0.0192;15;1;0.0;0.0;0.0000;0.0667;0.0667;0.0000;0.0;0.0000;0.0667;0.0000;0.0000;0.0;0.0667;0.0110;0.0;0.0000;0.0667;0.0667;0.0000;0.0;0.0000;0.0667;0.0000;0.0000;0.0;0.0667;0.0020;0.0010;0.0001;0.0667;0.0667;0.0000;0.0000;0.0000
user_45;273;0.0227;0.0;0.1000;0.0200;0.0030;0.0667;0.0;0.0500;0.0100;0.0333;0.2000;0.0;0.0040;0.0615;0.0250;0.0613;0.2500;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0069;0.0498;0.0779;0.0465;0.0498;0.0629;0.0537;0.0465;0.0442;0.1096;0.0465;0.0516;40;3;0.0;0.0;0.0250;0.0500;0.0750;0.0250;0.0;0.0250;0.0500;0.0250;0.0250;0.0;0.0500;0.2500;0.0;0.1000;0.0500;0.0750;0.0667;0.0;0.0500;0.0500;0.0333;0.2000;0.0;0.0500;0.0058;0.0030;0.0002;0.0750;0.0750;0.0000;1.0000;1.0000
user_45;274;0.0010;0.0;0.0000;0.0000;0.0050;0.0000;0.0;0.0000;0.0050;0.0000;0.0000;0.0;0.0080;0.0065;0.0000;0.0494;0.0115;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0004;0.0260;0.0000;0.0000;0.0260;0.0000;0.0000;0.0044;0.0000;0.0000;0.0196;0.0255;100;5;0.0;0.0;0.0000;0.0000;0.0500;0.0000;0.0;0.0000;0.0100;0.0000;0.0000;0.0;0.0400;0.0075;0.0;0.0000;0.0000;0.0500;0.0000;0.0;0.0000;0.0100;0.0000;0.0000;0.0;0.0400;0.0091;0.0050;0.0003;0.0500;0.0500;0.0000;0.0000;0.0000
user_45;276;0.0909;0.0;0.4000;0.0800;0.0100;0.3333;0.0;0.3500;0.0500;0.2667;0.4000;0.0;0.0200;0.0965;0.0503;0.0494;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0193;0.0694;0.1506;0.0867;0.0694;0.1313;0.1363;0.0694;0.1374;0.1617;0.0694;0.0737;199;10;0.0;0.0;0.0201;0.0402;0.0503;0.0251;0.0;0.0352;0.0503;0.0402;0.0101;0.0;0.0503;1.0000;0.0;0.4000;0.0800;0.0503;0.3333;0.0;0.3500;0.0503;0.2667;0.4000;0.0;0.0503;0.0167;0.0100;0.0005;0.0503;0.0503;1.0000;1.0000;1.0000
user_45;277;0.0004;0.0;0.0000;0.0000;0.0020;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0040;0.0023;0.0000;0.0281;0.0046;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0001;0.0093;0.0000;0.0000;0.0093;0.0000;0.0000;0.0000;0.0000;0.0000;0.0093;0.0092;62;2;0.0;0.0;0.0000;0.0000;0.0323;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0323;0.0031;0.0;0.0000;0.0000;0.0323;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0323;0.0038;0.0020;0.0001;0.0323;0.0323;0.0000;0.0000;0.0000
user_45;278;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4;0;0.0;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
user_45;282;0.0909;0.0;0.4000;0.1300;0.0190;0.4000;0.0;0.3500;0.0700;0.3333;0.6000;0.0;0.0360;0.2549;0.0693;0.0907;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0337;0.1407;0.4288;0.1977;0.1407;0.4235;0.3907;0.1248;0.3739;0.5221;0.1377;0.1594;202;19;0.0;0.0;0.0198;0.0644;0.0941;0.0297;0.0;0.0347;0.0693;0.0495;0.0149;0.0;0.0891;1.0000;0.0;0.4000;0.1300;0.0941;0.4000;0.0;0.3500;0.0700;0.3333;0.6000;0.0;0.0891;0.0316;0.0190;0.0018;0.0941;0.0941;1.0000;1.0000;1.0000
user_45;284;0.0909;0.0;0.8000;0.1400;0.0180;0.6667;0.0;0.5000;0.0700;0.4000;1.0000;0.0;0.0280;0.2703;0.0611;0.0779;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0471;0.1568;0.5555;0.2093;0.1568;0.5145;0.4493;0.1595;0.3849;0.7104;0.1499;0.1810;229;18;0.0;0.0;0.0349;0.0611;0.0786;0.0437;0.0;0.0437;0.0611;0.0524;0.0218;0.0;0.0611;1.0000;0.0;0.8000;0.1400;0.0786;0.6667;0.0;0.5000;0.0700;0.4000;1.0000;0.0;0.0611;0.0293;0.0180;0.0014;0.0786;0.0786;1.0000;1.0000;1.0000
user_45;285;0.0455;0.0;0.2000;0.0600;0.0080;0.2000;0.0;0.1500;0.0350;0.1333;0.2000;0.0;0.0160;0.0774;0.0326;0.0358;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0068;0.0606;0.1725;0.0797;0.0606;0.1756;0.1548;0.0605;0.1362;0.1923;0.0606;0.0640;215;8;0.0;0.0;0.0093;0.0279;0.0372;0.0140;0.0;0.0140;0.0326;0.0186;0.0047;0.0;0.0372;0.5000;0.0;0.2000;0.0600;0.0372;0.2000;0.0;0.1500;0.0350;0.1333;0.2000;0.0;0.0372;0.0132;0.0080;0.0003;0.0372;0.0372;0.0000;1.0000;1.0000
user_45;286;0.0909;0.0;0.2000;0.0500;0.0060;0.1333;0.0;0.1000;0.0300;0.1000;0.4000;0.0;0.0120;0.1244;0.0407;0.0483;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0188;0.0800;0.1879;0.0834;0.0800;0.1542;0.1328;0.0800;0.1274;0.2557;0.0800;0.0859;123;6;0.0;0.0;0.0163;0.0407;0.0488;0.0163;0.0;0.0163;0.0488;0.0244;0.0163;0.0;0.0488;1.0000;0.0;0.2000;0.0500;0.0488;0.1333;0.0;0.1000;0.0488;0.1000;0.4000;0.0;0.0488;0.0107;0.0060;0.0003;0.0488;0.0488;1.0000;1.0000;1.0000
user_45;287;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;47;0;0.0;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
user_45;289;0.0004;0.0;0.0000;0.0000;0.0020;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0040;0.0038;0.0000;0.0285;0.0042;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0002;0.0154;0.0000;0.0000;0.0154;0.0000;0.0000;0.0000;0.0000;0.0000;0.0154;0.0152;47;2;0.0;0.0;0.0000;0.0000;0.0426;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0426;0.0030;0.0;0.0000;0.0000;0.0426;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0426;0.0038;0.0020;0.0001;0.0426;0.0426;0.0000;0.0000;0.0000
user_45;291;0.0227;0.0;0.1000;0.0100;0.0010;0.0667;0.0;0.0500;0.0050;0.0333;0.2000;0.0;0.0020;0.0282;0.0455;0.0434;0.2500;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0114;0.0338;0.0440;0.0338;0.0338;0.0387;0.0350;0.0338;0.0338;0.0624;0.0338;0.0355;22;1;0.0;0.0;0.0455;0.0455;0.0455;0.0455;0.0;0.0455;0.0455;0.0455;0.0455;0.0;0.0455;0.2500;0.0;0.1000;0.0455;0.0455;0.0667;0.0;0.0500;0.0455;0.0455;0.2000;0.0;0.0455;0.0020;0.0010;0.0000;0.0455;0.0455;0.0000;1.0000;1.0000
user_45;292;0.0303;0.0;0.1000;0.0600;0.0180;0.0667;0.0;0.0500;0.0550;0.0333;0.2000;0.0;0.0340;0.0750;0.0422;0.0583;0.3333;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0038;0.0622;0.0858;0.0589;0.0622;0.0700;0.0601;0.0549;0.0479;0.1182;0.0597;0.0621;308;18;0.0;0.0;0.0032;0.0195;0.0584;0.0032;0.0;0.0032;0.0357;0.0032;0.0032;0.0;0.0552;0.3333;0.0;0.1000;0.0600;0.0584;0.0667;0.0;0.0500;0.0550;0.0333;0.2000;0.0;0.0552;0.0275;0.0180;0.0011;0.0584;0.0584;0.0000;1.0000;1.0000
user_45;293;0.0364;0.0;0.2000;0.0500;0.0060;0.1333;0.0;0.1500;0.0250;0.1000;0.4000;0.0;0.0100;0.0590;0.0413;0.0483;0.4000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0082;0.0487;0.0903;0.0443;0.0487;0.0754;0.0788;0.0412;0.0640;0.1362;0.0412;0.0499;121;6;0.0;0.0;0.0165;0.0413;0.0496;0.0165;0.0;0.0248;0.0413;0.0248;0.0165;0.0;0.0413;0.2500;0.0;0.2000;0.0500;0.0496;0.1333;0.0;0.1500;0.0413;0.1000;0.4000;0.0;0.0413;0.0107;0.0060;0.0003;0.0496;0.0496;0.0000;1.0000;1.0000
user_45;296;0.0909;0.0;0.1000;0.0500;0.0060;0.0667;0.0;0.0500;0.0300;0.0333;0.2000;0.0;0.0120;0.0544;0.0385;0.0378;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0089;0.0507;0.0734;0.0502;0.0507;0.0615;0.0537;0.0507;0.0437;0.1131;0.0507;0.0528;156;6;0.0;0.0;0.0064;0.0321;0.0385;0.0064;0.0;0.0064;0.0385;0.0064;0.0064;0.0;0.0385;1.0000;0.0;0.1000;0.0500;0.0385;0.0667;0.0;0.0500;0.0385;0.0333;0.2000;0.0;0.0385;0.0104;0.0060;0.0002;0.0385;0.0385;1.0000;1.0000;1.0000
user_45;297;0.0909;0.0;0.2000;0.0600;0.0090;0.1333;0.0;0.1500;0.0400;0.1333;0.4000;0.0;0.0160;0.2263;0.0488;0.0537;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0164;0.0912;0.2942;0.1108;0.0912;0.2377;0.2316;0.0878;0.2050;0.4131;0.0878;0.0999;164;9;0.0;0.0;0.0122;0.0366;0.0549;0.0122;0.0;0.0183;0.0488;0.0244;0.0122;0.0;0.0488;1.0000;0.0;0.2000;0.0600;0.0549;0.1333;0.0;0.1500;0.0488;0.1333;0.4000;0.0;0.0488;0.0155;0.0090;0.0005;0.0549;0.0549;1.0000;1.0000;1.0000
user_45;298;0.0170;0.0;0.1000;0.0400;0.0090;0.1333;0.0;0.1500;0.0200;0.1000;0.0000;0.0;0.0100;0.0391;0.0265;0.0584;0.1875;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0042;0.0390;0.0392;0.0303;0.0390;0.0413;0.0518;0.0267;0.0432;0.0000;0.0287;0.0391;151;9;0.0;0.0;0.0066;0.0265;0.0596;0.0132;0.0;0.0199;0.0265;0.0199;0.0000;0.0;0.0331;0.1667;0.0;0.1000;0.0400;0.0596;0.1333;0.0;0.1500;0.0265;0.1000;0.0000;0.0;0.0331;0.0156;0.0090;0.0005;0.0596;0.0596;0.0000;1.0000;0.0000
user_45;300;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;62;0;0.0;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
user_46;251;0.0364;0.0;0.2000;0.0300;0.0050;0.1333;0.0;0.1500;0.0250;0.1000;0.4000;0.0;0.0100;0.0431;0.0276;0.0272;0.4000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0048;0.0383;0.0900;0.0340;0.0383;0.0697;0.0745;0.0383;0.0572;0.1386;0.0383;0.0393;181;5;1000;0.0;0.0110;0.0166;0.0276;0.0110;0.0;0.0166;0.0276;0.0166;0.0110;0.0;0.0276;0.2500;0.0;0.2000;0.0300;0.0276;0.1333;0.0;0.1500;0.0276;0.1000;0.4000;0.0;0.0276;0.0085;0.0050;0.0001;0.0276;0.0276;0.0000;1.0000;1.0000
user_46;252;0.0147;0.0;0.1000;0.0800;0.0080;0.0667;0.0;0.1000;0.0400;0.1333;0.0000;0.0;0.0160;0.0357;0.0656;0.0636;0.1613;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0079;0.0558;0.0313;0.0626;0.0558;0.0277;0.0435;0.0558;0.0653;0.0000;0.0558;0.0562;122;8;0.0;0.0;0.0082;0.0656;0.0656;0.0082;0.0;0.0164;0.0656;0.0328;0.0000;0.0;0.0656;0.1250;0.0;0.1000;0.0800;0.0656;0.0667;0.0;0.1000;0.0656;0.1333;0.0000;0.0;0.0656;0.0143;0.0080;0.0005;0.0656;0.0656;0.0000;1.0000;0.0000
user_46;253;0.0909;0.0;0.2000;0.0700;0.0100;0.1333;0.0;0.1000;0.0350;0.1667;0.4000;0.0;0.0200;0.1095;0.0479;0.0670;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0171;0.0867;0.1834;0.0858;0.0867;0.1537;0.1342;0.0743;0.1371;0.2826;0.0867;0.0942;146;10;0.0;0.0;0.0137;0.0479;0.0685;0.0137;0.0;0.0137;0.0479;0.0342;0.0137;0.0;0.0685;1.0000;0.0;0.2000;0.0700;0.0685;0.1333;0.0;0.1000;0.0479;0.1667;0.4000;0.0;0.0685;0.0175;0.0100;0.0007;0.0685;0.0685;1.0000;1.0000;1.0000
user_46;255;0.0682;0.0;0.1000;0.0100;0.0010;0.0667;0.0;0.0500;0.0050;0.0333;0.2000;0.0;0.0020;0.0565;0.2000;0.2000;0.2500;0.2500;0.2500;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0500;0.0848;0.0848;0.0848;0.0848;0.0848;0.0848;0.0848;0.0848;0.0848;0.0848;0.0862;5;1;0.0;0.0;0.2000;0.2000;0.2000;0.2000;0.0;0.2000;0.2000;0.2000;0.2000;0.0;0.2000;0.2500;0.0;0.2000;0.2000;0.2000;0.2000;0.0;0.2000;0.2000;0.2000;0.2000;0.0;0.2000;0.0020;0.0010;0.0002;0.2000;0.2000;0.0000;1.0000;1.0000
user_46;259;0.0182;0.0;0.2000;0.0600;0.0080;0.1333;0.0;0.1000;0.0400;0.1333;0.2000;0.0;0.0160;0.0455;0.0625;0.0695;0.2000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0089;0.0711;0.1095;0.0641;0.0711;0.0902;0.0779;0.0711;0.1010;0.0845;0.0711;0.0724;112;8;0.0;0.0;0.0179;0.0536;0.0714;0.0179;0.0;0.0179;0.0714;0.0357;0.0089;0.0;0.0714;0.2000;0.0;0.2000;0.0600;0.0714;0.1333;0.0;0.1000;0.0714;0.1333;0.2000;0.0;0.0714;0.0144;0.0080;0.0006;0.0714;0.0714;0.0000;1.0000;1.0000
user_46;261;0.0057;0.0;0.0000;0.0100;0.0010;0.0000;0.0;0.0500;0.0050;0.0333;0.0000;0.0;0.0020;0.0174;0.0476;0.0408;0.0625;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0030;0.0260;0.0000;0.0260;0.0260;0.0000;0.0267;0.0260;0.0260;0.0000;0.0260;0.0262;21;1;0.0;0.0;0.0000;0.0476;0.0476;0.0000;0.0;0.0476;0.0476;0.0476;0.0000;0.0;0.0476;0.0625;0.0;0.0000;0.0476;0.0476;0.0000;0.0;0.0500;0.0476;0.0476;0.0000;0.0;0.0476;0.0020;0.0010;0.0000;0.0476;0.0476;0.0000;0.0000;0.0000
user_46;263;0.0020;0.0;0.0000;0.0200;0.0070;0.0000;0.0;0.0000;0.0100;0.0000;0.0000;0.0;0.0100;0.0133;0.0131;0.0449;0.0222;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0006;0.0305;0.0000;0.0124;0.0305;0.0000;0.0000;0.0095;0.0000;0.0000;0.0242;0.0299;153;7;0.0;0.0;0.0000;0.0131;0.0458;0.0000;0.0;0.0000;0.0131;0.0000;0.0000;0.0;0.0327;0.0112;0.0;0.0000;0.0200;0.0458;0.0000;0.0;0.0000;0.0131;0.0000;0.0000;0.0;0.0327;0.0121;0.0070;0.0003;0.0458;0.0458;0.0000;0.0000;0.0000
user_46;267;0.0455;0.0;0.1000;0.0100;0.0010;0.0667;0.0;0.0500;0.0050;0.0333;0.2000;0.0;0.0020;0.0165;0.0118;0.0118;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0059;0.0149;0.0463;0.0149;0.0149;0.0359;0.0299;0.0149;0.0230;0.0713;0.0149;0.0163;85;1;0.0;0.0;0.0118;0.0118;0.0118;0.0118;0.0;0.0118;0.0118;0.0118;0.0118;0.0;0.0118;0.5000;0.0;0.1000;0.0118;0.0118;0.0667;0.0;0.0500;0.0118;0.0333;0.2000;0.0;0.0118;0.0018;0.0010;0.0000;0.0118;0.0118;0.0000;1.0000;1.0000
user_46;270;0.0184;0.0;0.1000;0.0500;0.0070;0.1333;0.0;0.1500;0.0250;0.1333;0.0000;0.0;0.0100;0.0501;0.0758;0.0957;0.1905;0.0117;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0117;0.0772;0.0294;0.0681;0.0772;0.0433;0.0536;0.0681;0.0729;0.0000;0.0681;0.0758;66;7;0.0;0.0;0.0152;0.0758;0.1061;0.0303;0.0;0.0455;0.0758;0.0606;0.0000;0.0;0.0758;0.1250;0.0;0.1000;0.0758;0.1061;0.1333;0.0;0.1500;0.0758;0.1333;0.0000;0.0;0.0758;0.0131;0.0070;0.0007;0.1061;0.1061;0.0000;1.0000;0.0000
user_46;271;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;15;0;0.0;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
user_46;273;0.0227;0.0;0.1000;0.0200;0.0030;0.0667;0.0;0.0500;0.0100;0.0333;0.2000;0.0;0.0040;0.0615;0.0250;0.0613;0.2500;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0069;0.0498;0.0779;0.0465;0.0498;0.0629;0.0537;0.0465;0.0442;0.1096;0.0465;0.0516;40;3;0.0;0.0;0.0250;0.0500;0.0750;0.0250;0.0;0.0250;0.0500;0.0250;0.0250;0.0;0.0500;0.2500;0.0;0.1000;0.0500;0.0750;0.0667;0.0;0.0500;0.0500;0.0333;0.2000;0.0;0.0500;0.0058;0.0030;0.0002;0.0750;0.0750;0.0000;1.0000;1.0000
user_46;274;0.0010;0.0;0.0000;0.0000;0.0050;0.0000;0.0;0.0000;0.0050;0.0000;0.0000;0.0;0.0080;0.0065;0.0000;0.0494;0.0115;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0004;0.0260;0.0000;0.0000;0.0260;0.0000;0.0000;0.0044;0.0000;0.0000;0.0196;0.0255;100;5;0.0;0.0;0.0000;0.0000;0.0500;0.0000;0.0;0.0000;0.0100;0.0000;0.0000;0.0;0.0400;0.0075;0.0;0.0000;0.0000;0.0500;0.0000;0.0;0.0000;0.0100;0.0000;0.0000;0.0;0.0400;0.0091;0.0050;0.0003;0.0500;0.0500;0.0000;0.0000;0.0000
user_46;276;0.0909;0.0;0.2000;0.0800;0.0100;0.1333;0.0;0.1500;0.0500;0.1667;0.2000;0.0;0.0200;0.0751;0.0503;0.0495;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0123;0.0610;0.0946;0.0751;0.0610;0.0733;0.0748;0.0610;0.0959;0.1131;0.0610;0.0637;199;10;0.0;0.0;0.0101;0.0402;0.0503;0.0101;0.0;0.0151;0.0503;0.0251;0.0050;0.0;0.0503;1.0000;0.0;0.2000;0.0800;0.0503;0.1333;0.0;0.1500;0.0503;0.1667;0.2000;0.0;0.0503;0.0167;0.0100;0.0005;0.0503;0.0503;1.0000;1.0000;1.0000
